NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_0024,sim_24,245997950,245997950,11315,vaccine_settings_24.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_24.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_24.csv,-1,routine,0.4072265625,1,0.8310546875,0.8310546875
sim_0025,sim_25,1018703165,1018703165,11315,vaccine_settings_25.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_25.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_25.csv,-1,routine,0.9072265625,1,0.3310546875,0.3310546875
sim_0026,sim_26,1405055772,1405055772,11315,vaccine_settings_26.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_26.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_26.csv,-1,routine,0.1572265625,1,0.0810546875,0.0810546875
sim_0027,sim_27,632350557,632350557,11315,vaccine_settings_27.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_27.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_27.csv,-1,routine,0.6572265625,1,0.5810546875,0.5810546875
sim_0028,sim_28,439174254,439174254,11315,vaccine_settings_28.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_28.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_28.csv,-1,routine,0.0322265625,1,0.4560546875,0.4560546875
sim_0029,sim_29,1211879469,1211879469,11315,vaccine_settings_29.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_29.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_29.csv,-1,routine,0.5322265625,1,0.9560546875,0.9560546875
sim_0030,sim_30,825526861,825526861,11315,vaccine_settings_30.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_30.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_30.csv,-1,routine,0.2822265625,1,0.7060546875,0.7060546875
sim_0031,sim_31,52821646,52821646,11315,vaccine_settings_31.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_31.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_31.csv,-1,routine,0.7822265625,1,0.2060546875,0.2060546875
sim_0032,sim_32,76968684,76968684,11315,vaccine_settings_32.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_32.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_32.csv,-1,routine,0.0166015625,1,0.7529296875,0.7529296875
sim_0033,sim_33,849673899,849673899,11315,vaccine_settings_33.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_33.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_33.csv,-1,routine,0.5166015625,1,0.2529296875,0.2529296875
sim_0034,sim_34,1236026507,1236026507,11315,vaccine_settings_34.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_34.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_34.csv,-1,routine,0.2666015625,1,0.0029296875,0.0029296875
sim_0035,sim_35,463321292,463321292,11315,vaccine_settings_35.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_35.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_35.csv,-1,routine,0.7666015625,1,0.5029296875,0.5029296875
sim_0036,sim_36,656497595,656497595,11315,vaccine_settings_36.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_36.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_36.csv,-1,routine,0.3916015625,1,0.3779296875,0.3779296875
sim_0037,sim_37,1429202810,1429202810,11315,vaccine_settings_37.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_37.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_37.csv,-1,routine,0.8916015625,1,0.8779296875,0.8779296875
sim_0038,sim_38,1042850203,1042850203,11315,vaccine_settings_38.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_38.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_38.csv,-1,routine,0.1416015625,1,0.6279296875,0.6279296875
sim_0039,sim_39,270144988,270144988,11315,vaccine_settings_39.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_39.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_39.csv,-1,routine,0.6416015625,1,0.1279296875,0.1279296875
sim_0040,sim_40,366733140,366733140,11315,vaccine_settings_40.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_40.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_40.csv,-1,routine,0.3291015625,1,0.5654296875,0.5654296875
sim_0041,sim_41,1139438355,1139438355,11315,vaccine_settings_41.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_41.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_41.csv,-1,routine,0.8291015625,1,0.0654296875,0.0654296875
sim_0042,sim_42,1525790962,1525790962,11315,vaccine_settings_42.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_42.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_42.csv,-1,routine,0.0791015625,1,0.3154296875,0.3154296875
sim_0043,sim_43,753085747,753085747,11315,vaccine_settings_43.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_43.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_43.csv,-1,routine,0.5791015625,1,0.8154296875,0.8154296875
sim_0044,sim_44,559909443,559909443,11315,vaccine_settings_44.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_44.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_44.csv,-1,routine,0.2041015625,1,0.1904296875,0.1904296875
sim_0045,sim_45,1332614658,1332614658,11315,vaccine_settings_45.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_45.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_45.csv,-1,routine,0.7041015625,1,0.6904296875,0.6904296875
sim_0046,sim_46,946262051,946262051,11315,vaccine_settings_46.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_46.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_46.csv,-1,routine,0.4541015625,1,0.9404296875,0.9404296875
sim_0047,sim_47,173556836,173556836,11315,vaccine_settings_47.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_47.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_47.csv,-1,routine,0.9541015625,1,0.4404296875,0.4404296875
sim_0052,sim_52,704791671,704791671,11315,vaccine_settings_52.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_52.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_52.csv,-1,routine,0.1103515625,1,0.7216796875,0.7216796875
sim_0053,sim_53,1477496886,1477496886,11315,vaccine_settings_53.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_53.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_53.csv,-1,routine,0.6103515625,1,0.2216796875,0.2216796875
sim_0054,sim_54,1091144279,1091144279,11315,vaccine_settings_54.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_54.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_54.csv,-1,routine,0.3603515625,1,0.4716796875,0.4716796875
sim_0055,sim_55,318439064,318439064,11315,vaccine_settings_55.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_55.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_55.csv,-1,routine,0.8603515625,1,0.9716796875,0.9716796875
sim_0056,sim_56,221850912,221850912,11315,vaccine_settings_56.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_56.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_56.csv,-1,routine,0.1728515625,1,0.2841796875,0.2841796875
sim_0057,sim_57,994556127,994556127,11315,vaccine_settings_57.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_57.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_57.csv,-1,routine,0.6728515625,1,0.7841796875,0.7841796875
sim_0058,sim_58,1380908734,1380908734,11315,vaccine_settings_58.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_58.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_58.csv,-1,routine,0.4228515625,1,0.5341796875,0.5341796875
sim_0059,sim_59,608203519,608203519,11315,vaccine_settings_59.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_59.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_59.csv,-1,routine,0.9228515625,1,0.0341796875,0.0341796875
sim_0060,sim_60,415027216,415027216,11315,vaccine_settings_60.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_60.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_60.csv,-1,routine,0.2978515625,1,0.9091796875,0.9091796875
sim_0061,sim_61,1187732431,1187732431,11315,vaccine_settings_61.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_61.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_61.csv,-1,routine,0.7978515625,1,0.4091796875,0.4091796875
sim_0062,sim_62,801379823,801379823,11315,vaccine_settings_62.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_62.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_62.csv,-1,routine,0.0478515625,1,0.1591796875,0.1591796875
sim_0063,sim_63,28674608,28674608,11315,vaccine_settings_63.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_63.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_63.csv,-1,routine,0.5478515625,1,0.6591796875,0.6591796875
sim_0068,sim_68,620277038,620277038,11315,vaccine_settings_68.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_68.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_68.csv,-1,routine,0.2744140625,1,0.5576171875,0.5576171875
sim_0069,sim_69,1392982253,1392982253,11315,vaccine_settings_69.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_69.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_69.csv,-1,routine,0.7744140625,1,0.0576171875,0.0576171875
sim_0070,sim_70,1006629646,1006629646,11315,vaccine_settings_70.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_70.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_70.csv,-1,routine,0.0244140625,1,0.3076171875,0.3076171875
sim_0071,sim_71,233924431,233924431,11315,vaccine_settings_71.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_71.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_71.csv,-1,routine,0.5244140625,1,0.8076171875,0.8076171875
sim_0072,sim_72,330512583,330512583,11315,vaccine_settings_72.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_72.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_72.csv,-1,routine,0.4619140625,1,0.4951171875,0.4951171875
sim_0073,sim_73,1103217798,1103217798,11315,vaccine_settings_73.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_73.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_73.csv,-1,routine,0.9619140625,1,0.9951171875,0.9951171875
sim_0074,sim_74,1489570405,1489570405,11315,vaccine_settings_74.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_74.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_74.csv,-1,routine,0.2119140625,1,0.7451171875,0.7451171875
sim_0075,sim_75,716865190,716865190,11315,vaccine_settings_75.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_75.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_75.csv,-1,routine,0.7119140625,1,0.2451171875,0.2451171875
sim_0076,sim_76,523688886,523688886,11315,vaccine_settings_76.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_76.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_76.csv,-1,routine,0.0869140625,1,0.8701171875,0.8701171875
sim_0077,sim_77,1296394101,1296394101,11315,vaccine_settings_77.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_77.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_77.csv,-1,routine,0.5869140625,1,0.3701171875,0.3701171875
sim_0078,sim_78,910041494,910041494,11315,vaccine_settings_78.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_78.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_78.csv,-1,routine,0.3369140625,1,0.1201171875,0.1201171875
sim_0079,sim_79,137336279,137336279,11315,vaccine_settings_79.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_79.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_79.csv,-1,routine,0.8369140625,1,0.6201171875,0.6201171875
sim_0080,sim_80,185630355,185630355,11315,vaccine_settings_80.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_80.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_80.csv,-1,routine,0.3681640625,1,0.9638671875,0.9638671875
sim_0081,sim_81,958335570,958335570,11315,vaccine_settings_81.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_81.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_81.csv,-1,routine,0.8681640625,1,0.4638671875,0.4638671875
sim_0082,sim_82,1344688177,1344688177,11315,vaccine_settings_82.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_82.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_82.csv,-1,routine,0.1181640625,1,0.2138671875,0.2138671875
sim_0083,sim_83,571982962,571982962,11315,vaccine_settings_83.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_83.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_83.csv,-1,routine,0.6181640625,1,0.7138671875,0.7138671875
sim_0084,sim_84,765159266,765159266,11315,vaccine_settings_84.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_84.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_84.csv,-1,routine,0.2431640625,1,0.3388671875,0.3388671875
sim_0085,sim_85,1537864481,1537864481,11315,vaccine_settings_85.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_85.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_85.csv,-1,routine,0.7431640625,1,0.8388671875,0.8388671875
sim_0086,sim_86,1151511874,1151511874,11315,vaccine_settings_86.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_86.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_86.csv,-1,routine,0.4931640625,1,0.5888671875,0.5888671875
sim_0087,sim_87,378806659,378806659,11315,vaccine_settings_87.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_87.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_87.csv,-1,routine,0.9931640625,1,0.0888671875,0.0888671875
sim_0088,sim_88,282218507,282218507,11315,vaccine_settings_88.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_88.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_88.csv,-1,routine,0.0556640625,1,0.6513671875,0.6513671875
sim_0089,sim_89,1054923722,1054923722,11315,vaccine_settings_89.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_89.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_89.csv,-1,routine,0.5556640625,1,0.1513671875,0.1513671875
sim_0090,sim_90,1441276329,1441276329,11315,vaccine_settings_90.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_90.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_90.csv,-1,routine,0.3056640625,1,0.4013671875,0.4013671875
sim_0091,sim_91,668571114,668571114,11315,vaccine_settings_91.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_91.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_91.csv,-1,routine,0.8056640625,1,0.9013671875,0.9013671875
sim_0096,sim_96,64895165,64895165,11315,vaccine_settings_96.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_96.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_96.csv,-1,routine,0.3837890625,1,0.6982421875,0.6982421875
sim_0097,sim_97,837600380,837600380,11315,vaccine_settings_97.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_97.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_97.csv,-1,routine,0.8837890625,1,0.1982421875,0.1982421875
sim_0098,sim_98,1223952988,1223952988,11315,vaccine_settings_98.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_98.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_98.csv,-1,routine,0.1337890625,1,0.4482421875,0.4482421875
sim_0099,sim_99,451247773,451247773,11315,vaccine_settings_99.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_99.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_99.csv,-1,routine,0.6337890625,1,0.9482421875,0.9482421875
