NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_0015,sim_15,101118736,101118736,11315,vaccine_settings_15.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_15.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_15.csv,-1,routine,0.6884765625,1,0.9248046875,0.9248046875
sim_0016,sim_16,149414252,149414252,11315,vaccine_settings_16.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_16.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_16.csv,-1,routine,0.2197265625,1,0.5185546875,0.5185546875
sim_0017,sim_17,922142502,922142502,11315,vaccine_settings_17.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_17.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_17.csv,-1,routine,0.7197265625,1,0.0185546875,0.0185546875
sim_0018,sim_18,1308506627,1308506627,11315,vaccine_settings_18.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_18.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_18.csv,-1,routine,0.4697265625,1,0.2685546875,0.2685546875
sim_0019,sim_19,535778377,535778377,11315,vaccine_settings_19.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_19.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_19.csv,-1,routine,0.9697265625,1,0.7685546875,0.7685546875
sim_0020,sim_20,728960439,728960439,11315,vaccine_settings_20.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_20.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_20.csv,-1,routine,0.3447265625,1,0.1435546875,0.1435546875
sim_0021,sim_21,1501688689,1501688689,11315,vaccine_settings_21.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_21.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_21.csv,-1,routine,0.8447265625,1,0.6435546875,0.6435546875
sim_0022,sim_22,1115324564,1115324564,11315,vaccine_settings_22.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_22.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_22.csv,-1,routine,0.0947265625,1,0.8935546875,0.8935546875
sim_0023,sim_23,342596314,342596314,11315,vaccine_settings_23.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_23.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_23.csv,-1,routine,0.5947265625,1,0.3935546875,0.3935546875
sim_0024,sim_24,246005283,246005283,11315,vaccine_settings_24.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_24.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_24.csv,-1,routine,0.4072265625,1,0.8310546875,0.8310546875
sim_0025,sim_25,1018733533,1018733533,11315,vaccine_settings_25.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_25.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_25.csv,-1,routine,0.9072265625,1,0.3310546875,0.3310546875
sim_0026,sim_26,1405097658,1405097658,11315,vaccine_settings_26.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_26.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_26.csv,-1,routine,0.1572265625,1,0.0810546875,0.0810546875
sim_0027,sim_27,632369408,632369408,11315,vaccine_settings_27.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_27.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_27.csv,-1,routine,0.6572265625,1,0.5810546875,0.5810546875
sim_0028,sim_28,439187346,439187346,11315,vaccine_settings_28.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_28.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_28.csv,-1,routine,0.0322265625,1,0.4560546875,0.4560546875
sim_0029,sim_29,1211915596,1211915596,11315,vaccine_settings_29.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_29.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_29.csv,-1,routine,0.5322265625,1,0.9560546875,0.9560546875
sim_0030,sim_30,825551471,825551471,11315,vaccine_settings_30.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_30.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_30.csv,-1,routine,0.2822265625,1,0.7060546875,0.7060546875
sim_0031,sim_31,52823221,52823221,11315,vaccine_settings_31.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_31.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_31.csv,-1,routine,0.7822265625,1,0.2060546875,0.2060546875
sim_0032,sim_32,76970979,76970979,11315,vaccine_settings_32.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_32.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_32.csv,-1,routine,0.0166015625,1,0.7529296875,0.7529296875
sim_0033,sim_33,849699229,849699229,11315,vaccine_settings_33.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_33.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_33.csv,-1,routine,0.5166015625,1,0.2529296875,0.2529296875
sim_0034,sim_34,1236063354,1236063354,11315,vaccine_settings_34.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_34.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_34.csv,-1,routine,0.2666015625,1,0.0029296875,0.0029296875
sim_0035,sim_35,463335104,463335104,11315,vaccine_settings_35.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_35.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_35.csv,-1,routine,0.7666015625,1,0.5029296875,0.5029296875
sim_0036,sim_36,656517166,656517166,11315,vaccine_settings_36.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_36.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_36.csv,-1,routine,0.3916015625,1,0.3779296875,0.3779296875
sim_0037,sim_37,1429245416,1429245416,11315,vaccine_settings_37.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_37.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_37.csv,-1,routine,0.8916015625,1,0.8779296875,0.8779296875
sim_0038,sim_38,1042881291,1042881291,11315,vaccine_settings_38.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_38.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_38.csv,-1,routine,0.1416015625,1,0.6279296875,0.6279296875
sim_0039,sim_39,270153041,270153041,11315,vaccine_settings_39.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_39.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_39.csv,-1,routine,0.6416015625,1,0.1279296875,0.1279296875
sim_0040,sim_40,366744072,366744072,11315,vaccine_settings_40.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_40.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_40.csv,-1,routine,0.3291015625,1,0.5654296875,0.5654296875
sim_0041,sim_41,1139472322,1139472322,11315,vaccine_settings_41.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_41.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_41.csv,-1,routine,0.8291015625,1,0.0654296875,0.0654296875
sim_0042,sim_42,1525836447,1525836447,11315,vaccine_settings_42.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_42.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_42.csv,-1,routine,0.0791015625,1,0.3154296875,0.3154296875
sim_0043,sim_43,753108197,753108197,11315,vaccine_settings_43.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_43.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_43.csv,-1,routine,0.5791015625,1,0.8154296875,0.8154296875
sim_0044,sim_44,559926135,559926135,11315,vaccine_settings_44.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_44.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_44.csv,-1,routine,0.2041015625,1,0.1904296875,0.1904296875
sim_0045,sim_45,1332654385,1332654385,11315,vaccine_settings_45.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_45.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_45.csv,-1,routine,0.7041015625,1,0.6904296875,0.6904296875
sim_0046,sim_46,946290260,946290260,11315,vaccine_settings_46.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_46.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_46.csv,-1,routine,0.4541015625,1,0.9404296875,0.9404296875
sim_0047,sim_47,173562010,173562010,11315,vaccine_settings_47.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_47.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_47.csv,-1,routine,0.9541015625,1,0.4404296875,0.4404296875
sim_0048,sim_48,125266494,125266494,11315,vaccine_settings_48.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_48.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_48.csv,-1,routine,0.4853515625,1,0.0966796875,0.0966796875
sim_0049,sim_49,897994744,897994744,11315,vaccine_settings_49.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_49.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_49.csv,-1,routine,0.9853515625,1,0.5966796875,0.5966796875
sim_0050,sim_50,1284358869,1284358869,11315,vaccine_settings_50.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_50.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_50.csv,-1,routine,0.2353515625,1,0.8466796875,0.8466796875
sim_0051,sim_51,511630619,511630619,11315,vaccine_settings_51.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_51.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_51.csv,-1,routine,0.7353515625,1,0.3466796875,0.3466796875
sim_0064,sim_64,40749342,40749342,11315,vaccine_settings_64.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_64.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_64.csv,-1,routine,0.1494140625,1,0.1826171875,0.1826171875
sim_0065,sim_65,813477592,813477592,11315,vaccine_settings_65.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_65.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_65.csv,-1,routine,0.6494140625,1,0.6826171875,0.6826171875
sim_0066,sim_66,1199841717,1199841717,11315,vaccine_settings_66.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_66.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_66.csv,-1,routine,0.3994140625,1,0.9326171875,0.9326171875
sim_0067,sim_67,427113467,427113467,11315,vaccine_settings_67.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_67.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_67.csv,-1,routine,0.8994140625,1,0.4326171875,0.4326171875
sim_0068,sim_68,620295529,620295529,11315,vaccine_settings_68.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_68.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_68.csv,-1,routine,0.2744140625,1,0.5576171875,0.5576171875
sim_0069,sim_69,1393023779,1393023779,11315,vaccine_settings_69.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_69.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_69.csv,-1,routine,0.7744140625,1,0.0576171875,0.0576171875
sim_0070,sim_70,1006659654,1006659654,11315,vaccine_settings_70.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_70.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_70.csv,-1,routine,0.0244140625,1,0.3076171875,0.3076171875
sim_0071,sim_71,233931404,233931404,11315,vaccine_settings_71.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_71.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_71.csv,-1,routine,0.5244140625,1,0.8076171875,0.8076171875
sim_0072,sim_72,330522436,330522436,11315,vaccine_settings_72.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_72.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_72.csv,-1,routine,0.4619140625,1,0.4951171875,0.4951171875
sim_0073,sim_73,1103250686,1103250686,11315,vaccine_settings_73.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_73.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_73.csv,-1,routine,0.9619140625,1,0.9951171875,0.9951171875
sim_0074,sim_74,1489614811,1489614811,11315,vaccine_settings_74.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_74.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_74.csv,-1,routine,0.2119140625,1,0.7451171875,0.7451171875
sim_0075,sim_75,716886561,716886561,11315,vaccine_settings_75.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_75.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_75.csv,-1,routine,0.7119140625,1,0.2451171875,0.2451171875
sim_0076,sim_76,523704498,523704498,11315,vaccine_settings_76.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_76.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_76.csv,-1,routine,0.0869140625,1,0.8701171875,0.8701171875
sim_0077,sim_77,1296432748,1296432748,11315,vaccine_settings_77.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_77.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_77.csv,-1,routine,0.5869140625,1,0.3701171875,0.3701171875
sim_0078,sim_78,910068623,910068623,11315,vaccine_settings_78.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_78.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_78.csv,-1,routine,0.3369140625,1,0.1201171875,0.1201171875
sim_0079,sim_79,137340373,137340373,11315,vaccine_settings_79.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_79.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_79.csv,-1,routine,0.8369140625,1,0.6201171875,0.6201171875
sim_0080,sim_80,185635889,185635889,11315,vaccine_settings_80.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_80.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_80.csv,-1,routine,0.3681640625,1,0.9638671875,0.9638671875
sim_0081,sim_81,958364139,958364139,11315,vaccine_settings_81.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_81.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_81.csv,-1,routine,0.8681640625,1,0.4638671875,0.4638671875
sim_0082,sim_82,1344728264,1344728264,11315,vaccine_settings_82.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_82.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_82.csv,-1,routine,0.1181640625,1,0.2138671875,0.2138671875
sim_0083,sim_83,572000014,572000014,11315,vaccine_settings_83.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_83.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_83.csv,-1,routine,0.6181640625,1,0.7138671875,0.7138671875
sim_0084,sim_84,765182076,765182076,11315,vaccine_settings_84.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_84.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_84.csv,-1,routine,0.2431640625,1,0.3388671875,0.3388671875
sim_0085,sim_85,1537910326,1537910326,11315,vaccine_settings_85.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_85.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_85.csv,-1,routine,0.7431640625,1,0.8388671875,0.8388671875
sim_0086,sim_86,1151546201,1151546201,11315,vaccine_settings_86.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_86.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_86.csv,-1,routine,0.4931640625,1,0.5888671875,0.5888671875
sim_0087,sim_87,378817951,378817951,11315,vaccine_settings_87.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_87.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_87.csv,-1,routine,0.9931640625,1,0.0888671875,0.0888671875
sim_0088,sim_88,282226920,282226920,11315,vaccine_settings_88.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_88.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_88.csv,-1,routine,0.0556640625,1,0.6513671875,0.6513671875
sim_0089,sim_89,1054955170,1054955170,11315,vaccine_settings_89.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_89.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_89.csv,-1,routine,0.5556640625,1,0.1513671875,0.1513671875
sim_0090,sim_90,1441319295,1441319295,11315,vaccine_settings_90.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_90.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_90.csv,-1,routine,0.3056640625,1,0.4013671875,0.4013671875
sim_0091,sim_91,668591045,668591045,11315,vaccine_settings_91.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_91.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_91.csv,-1,routine,0.8056640625,1,0.9013671875,0.9013671875
sim_0092,sim_92,475408982,475408982,11315,vaccine_settings_92.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_92.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_92.csv,-1,routine,0.4306640625,1,0.0263671875,0.0263671875
sim_0093,sim_93,1248137232,1248137232,11315,vaccine_settings_93.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_93.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_93.csv,-1,routine,0.9306640625,1,0.5263671875,0.5263671875
sim_0094,sim_94,861773107,861773107,11315,vaccine_settings_94.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_94.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_94.csv,-1,routine,0.1806640625,1,0.7763671875,0.7763671875
sim_0095,sim_95,89044857,89044857,11315,vaccine_settings_95.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_95.csv,initial_foi_iquitos.csv,686,1,1,0.1,AegyptiPars_95.csv,-1,routine,0.6806640625,1,0.2763671875,0.2763671875
