NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_0026,sim_26,1405094392,1405094392,11315,vaccine_settings_26.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_26.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_26.csv,-1,routine,0.1572265625,4,0.20673828125,0.111767578125,0.148388671875
sim_0027,sim_27,632367938,632367938,11315,vaccine_settings_27.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_27.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_27.csv,-1,routine,0.6572265625,4,0.55673828125,0.036767578125,0.073388671875
sim_0036,sim_36,656515640,656515640,11315,vaccine_settings_36.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_36.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_36.csv,-1,routine,0.3916015625,4,0.41455078125,0.085986328125,0.103857421875
sim_0037,sim_37,1429242094,1429242094,11315,vaccine_settings_37.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_37.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_37.csv,-1,routine,0.8916015625,4,0.76455078125,0.010986328125,0.028857421875
sim_0038,sim_38,1042878867,1042878867,11315,vaccine_settings_38.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_38.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_38.csv,-1,routine,0.1416015625,4,0.58955078125,0.123486328125,0.066357421875
sim_0039,sim_39,270152413,270152413,11315,vaccine_settings_39.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_39.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_39.csv,-1,routine,0.6416015625,4,0.23955078125,0.048486328125,0.141357421875
sim_0048,sim_48,125266203,125266203,11315,vaccine_settings_48.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_48.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_48.csv,-1,routine,0.4853515625,4,0.21767578125,0.128173828125,0.014794921875
sim_0049,sim_49,897992657,897992657,11315,vaccine_settings_49.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_49.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_49.csv,-1,routine,0.9853515625,4,0.56767578125,0.053173828125,0.089794921875
sim_0050,sim_50,1284355884,1284355884,11315,vaccine_settings_50.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_50.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_50.csv,-1,routine,0.2353515625,4,0.74267578125,0.090673828125,0.127294921875
sim_0051,sim_51,511629430,511629430,11315,vaccine_settings_51.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_51.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_51.csv,-1,routine,0.7353515625,4,0.39267578125,0.015673828125,0.052294921875
sim_0052,sim_52,704811044,704811044,11315,vaccine_settings_52.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_52.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_52.csv,-1,routine,0.1103515625,4,0.65517578125,0.146923828125,0.146044921875
sim_0053,sim_53,1477537498,1477537498,11315,vaccine_settings_53.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_53.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_53.csv,-1,routine,0.6103515625,4,0.30517578125,0.071923828125,0.071044921875
sim_0054,sim_54,1091174271,1091174271,11315,vaccine_settings_54.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_54.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_54.csv,-1,routine,0.3603515625,4,0.48017578125,0.109423828125,0.033544921875
sim_0055,sim_55,318447817,318447817,11315,vaccine_settings_55.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_55.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_55.csv,-1,routine,0.8603515625,4,0.83017578125,0.034423828125,0.108544921875
sim_0060,sim_60,415038623,415038623,11315,vaccine_settings_60.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_60.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_60.csv,-1,routine,0.2978515625,4,0.78642578125,0.043798828125,0.061669921875
sim_0061,sim_61,1187765077,1187765077,11315,vaccine_settings_61.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_61.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_61.csv,-1,routine,0.7978515625,4,0.43642578125,0.118798828125,0.136669921875
sim_0062,sim_62,801401850,801401850,11315,vaccine_settings_62.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_62.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_62.csv,-1,routine,0.0478515625,4,0.26142578125,0.006298828125,0.099169921875
sim_0063,sim_63,28675396,28675396,11315,vaccine_settings_63.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_63.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_63.csv,-1,routine,0.5478515625,4,0.61142578125,0.081298828125,0.024169921875
sim_0076,sim_76,523703281,523703281,11315,vaccine_settings_76.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_76.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_76.csv,-1,routine,0.0869140625,4,0.75908203125,0.070751953125,0.095654296875
sim_0077,sim_77,1296429735,1296429735,11315,vaccine_settings_77.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_77.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_77.csv,-1,routine,0.5869140625,4,0.40908203125,0.145751953125,0.020654296875
sim_0078,sim_78,910066508,910066508,11315,vaccine_settings_78.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_78.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_78.csv,-1,routine,0.3369140625,4,0.23408203125,0.033251953125,0.058154296875
sim_0079,sim_79,137340054,137340054,11315,vaccine_settings_79.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_79.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_79.csv,-1,routine,0.8369140625,4,0.58408203125,0.108251953125,0.133154296875
sim_0080,sim_80,185635457,185635457,11315,vaccine_settings_80.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_80.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_80.csv,-1,routine,0.3681640625,4,0.82470703125,0.075439453125,0.090966796875
sim_0081,sim_81,958361911,958361911,11315,vaccine_settings_81.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_81.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_81.csv,-1,routine,0.8681640625,4,0.47470703125,0.000439453125,0.015966796875
sim_0082,sim_82,1344725138,1344725138,11315,vaccine_settings_82.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_82.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_82.csv,-1,routine,0.1181640625,4,0.29970703125,0.112939453125,0.053466796875
sim_0083,sim_83,571998684,571998684,11315,vaccine_settings_83.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_83.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_83.csv,-1,routine,0.6181640625,4,0.64970703125,0.037939453125,0.128466796875
sim_0096,sim_96,64896949,64896949,11315,vaccine_settings_96.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_96.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_96.csv,-1,routine,0.3837890625,4,0.63876953125,0.073095703125,0.060498046875
sim_0097,sim_97,837623403,837623403,11315,vaccine_settings_97.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_97.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_97.csv,-1,routine,0.8837890625,4,0.28876953125,0.148095703125,0.135498046875
sim_0098,sim_98,1223986630,1223986630,11315,vaccine_settings_98.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_98.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_98.csv,-1,routine,0.1337890625,4,0.46376953125,0.035595703125,0.097998046875
sim_0099,sim_99,451260176,451260176,11315,vaccine_settings_99.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_99.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_99.csv,-1,routine,0.6337890625,4,0.81376953125,0.110595703125,0.022998046875
sim_0100,sim_100,644441789,644441789,11315,vaccine_settings_100.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_100.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_100.csv,-1,routine,0.0087890625,4,0.20126953125,0.054345703125,0.079248046875
sim_0101,sim_101,1417168243,1417168243,11315,vaccine_settings_101.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_101.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_101.csv,-1,routine,0.5087890625,4,0.55126953125,0.129345703125,0.004248046875
sim_0102,sim_102,1030805016,1030805016,11315,vaccine_settings_102.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_102.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_102.csv,-1,routine,0.2587890625,4,0.72626953125,0.016845703125,0.041748046875
sim_0103,sim_103,258078562,258078562,11315,vaccine_settings_103.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_103.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_103.csv,-1,routine,0.7587890625,4,0.37626953125,0.091845703125,0.116748046875
sim_0104,sim_104,354669369,354669369,11315,vaccine_settings_104.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_104.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_104.csv,-1,routine,0.1962890625,4,0.77001953125,0.119970703125,0.144873046875
sim_0105,sim_105,1127395823,1127395823,11315,vaccine_settings_105.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_105.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_105.csv,-1,routine,0.6962890625,4,0.42001953125,0.044970703125,0.069873046875
sim_0106,sim_106,1513759050,1513759050,11315,vaccine_settings_106.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_106.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_106.csv,-1,routine,0.4462890625,4,0.24501953125,0.082470703125,0.032373046875
sim_0107,sim_107,741032596,741032596,11315,vaccine_settings_107.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_107.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_107.csv,-1,routine,0.9462890625,4,0.59501953125,0.007470703125,0.107373046875
sim_0108,sim_108,547850983,547850983,11315,vaccine_settings_108.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_108.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_108.csv,-1,routine,0.3212890625,4,0.33251953125,0.138720703125,0.013623046875
sim_0109,sim_109,1320577437,1320577437,11315,vaccine_settings_109.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_109.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_109.csv,-1,routine,0.8212890625,4,0.68251953125,0.063720703125,0.088623046875
sim_0110,sim_110,934214210,934214210,11315,vaccine_settings_110.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_110.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_110.csv,-1,routine,0.0712890625,4,0.50751953125,0.101220703125,0.126123046875
sim_0111,sim_111,161487756,161487756,11315,vaccine_settings_111.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_111.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_111.csv,-1,routine,0.5712890625,4,0.15751953125,0.026220703125,0.051123046875
sim_0112,sim_112,113192352,113192352,11315,vaccine_settings_112.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_112.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_112.csv,-1,routine,0.1025390625,4,0.44189453125,0.012158203125,0.027685546875
sim_0113,sim_113,885918806,885918806,11315,vaccine_settings_113.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_113.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_113.csv,-1,routine,0.6025390625,4,0.79189453125,0.087158203125,0.102685546875
sim_0114,sim_114,1272282033,1272282033,11315,vaccine_settings_114.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_114.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_114.csv,-1,routine,0.3525390625,4,0.61689453125,0.049658203125,0.140185546875
sim_0115,sim_115,499555579,499555579,11315,vaccine_settings_115.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_115.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_115.csv,-1,routine,0.8525390625,4,0.26689453125,0.124658203125,0.065185546875
sim_0116,sim_116,692737193,692737193,11315,vaccine_settings_116.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_116.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_116.csv,-1,routine,0.4775390625,4,0.70439453125,0.030908203125,0.121435546875
sim_0117,sim_117,1465463647,1465463647,11315,vaccine_settings_117.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_117.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_117.csv,-1,routine,0.9775390625,4,0.35439453125,0.105908203125,0.046435546875
sim_0118,sim_118,1079100420,1079100420,11315,vaccine_settings_118.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_118.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_118.csv,-1,routine,0.2275390625,4,0.17939453125,0.068408203125,0.008935546875
sim_0119,sim_119,306373966,306373966,11315,vaccine_settings_119.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_119.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_119.csv,-1,routine,0.7275390625,4,0.52939453125,0.143408203125,0.083935546875
sim_0124,sim_124,402964772,402964772,11315,vaccine_settings_124.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_124.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_124.csv,-1,routine,0.1650390625,4,0.57314453125,0.077783203125,0.055810546875
sim_0125,sim_125,1175691226,1175691226,11315,vaccine_settings_125.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_125.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_125.csv,-1,routine,0.6650390625,4,0.22314453125,0.002783203125,0.130810546875
sim_0126,sim_126,789327999,789327999,11315,vaccine_settings_126.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_126.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_126.csv,-1,routine,0.4150390625,4,0.39814453125,0.115283203125,0.093310546875
sim_0127,sim_127,16601545,16601545,11315,vaccine_settings_127.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_127.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_127.csv,-1,routine,0.9150390625,4,0.74814453125,0.040283203125,0.018310546875
sim_0128,sim_128,22638471,22638471,11315,vaccine_settings_128.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_128.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_128.csv,-1,routine,0.0830078125,4,0.55947265625,0.126416015625,0.085693359375
sim_0129,sim_129,795364925,795364925,11315,vaccine_settings_129.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_129.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_129.csv,-1,routine,0.5830078125,4,0.20947265625,0.051416015625,0.010693359375
sim_0130,sim_130,1181728152,1181728152,11315,vaccine_settings_130.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_130.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_130.csv,-1,routine,0.3330078125,4,0.38447265625,0.088916015625,0.048193359375
sim_0131,sim_131,409001698,409001698,11315,vaccine_settings_131.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_131.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_131.csv,-1,routine,0.8330078125,4,0.73447265625,0.013916015625,0.123193359375
sim_0132,sim_132,602183311,602183311,11315,vaccine_settings_132.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_132.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_132.csv,-1,routine,0.4580078125,4,0.29697265625,0.145166015625,0.066943359375
sim_0133,sim_133,1374909765,1374909765,11315,vaccine_settings_133.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_133.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_133.csv,-1,routine,0.9580078125,4,0.64697265625,0.070166015625,0.141943359375
sim_0134,sim_134,988546538,988546538,11315,vaccine_settings_134.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_134.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_134.csv,-1,routine,0.2080078125,4,0.82197265625,0.107666015625,0.104443359375
sim_0135,sim_135,215820084,215820084,11315,vaccine_settings_135.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_135.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_135.csv,-1,routine,0.7080078125,4,0.47197265625,0.032666015625,0.029443359375
sim_0140,sim_140,505592505,505592505,11315,vaccine_settings_140.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_140.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_140.csv,-1,routine,0.1455078125,4,0.42822265625,0.042041015625,0.132568359375
sim_0141,sim_141,1278318959,1278318959,11315,vaccine_settings_141.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_141.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_141.csv,-1,routine,0.6455078125,4,0.77822265625,0.117041015625,0.057568359375
sim_0142,sim_142,891955732,891955732,11315,vaccine_settings_142.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_142.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_142.csv,-1,routine,0.3955078125,4,0.60322265625,0.004541015625,0.020068359375
sim_0143,sim_143,119229278,119229278,11315,vaccine_settings_143.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_143.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_143.csv,-1,routine,0.8955078125,4,0.25322265625,0.079541015625,0.095068359375
sim_0148,sim_148,747069521,747069521,11315,vaccine_settings_148.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_148.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_148.csv,-1,routine,0.0517578125,4,0.80009765625,0.093603515625,0.034130859375
