NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_0042,sim_42,1525834097,1525834097,11315,vaccine_settings_42.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_42.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_42.csv,-1,routine,0.0791015625,1,0.3154296875,0.3154296875
sim_0043,sim_43,753107037,753107037,11315,vaccine_settings_43.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_43.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_43.csv,-1,routine,0.5791015625,1,0.8154296875,0.8154296875
sim_0044,sim_44,559925272,559925272,11315,vaccine_settings_44.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_44.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_44.csv,-1,routine,0.2041015625,1,0.1904296875,0.1904296875
sim_0045,sim_45,1332652332,1332652332,11315,vaccine_settings_45.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_45.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_45.csv,-1,routine,0.7041015625,1,0.6904296875,0.6904296875
sim_0046,sim_46,946288802,946288802,11315,vaccine_settings_46.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_46.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_46.csv,-1,routine,0.4541015625,1,0.9404296875,0.9404296875
sim_0047,sim_47,173561742,173561742,11315,vaccine_settings_47.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_47.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_47.csv,-1,routine,0.9541015625,1,0.4404296875,0.4404296875
sim_0048,sim_48,125266301,125266301,11315,vaccine_settings_48.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_48.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_48.csv,-1,routine,0.4853515625,1,0.0966796875,0.0966796875
sim_0049,sim_49,897993361,897993361,11315,vaccine_settings_49.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_49.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_49.csv,-1,routine,0.9853515625,1,0.5966796875,0.5966796875
sim_0050,sim_50,1284356890,1284356890,11315,vaccine_settings_50.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_50.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_50.csv,-1,routine,0.2353515625,1,0.8466796875,0.8466796875
sim_0051,sim_51,511629831,511629831,11315,vaccine_settings_51.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_51.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_51.csv,-1,routine,0.7353515625,1,0.3466796875,0.3466796875
sim_0052,sim_52,704811596,704811596,11315,vaccine_settings_52.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_52.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_52.csv,-1,routine,0.1103515625,1,0.7216796875,0.7216796875
sim_0053,sim_53,1477538655,1477538655,11315,vaccine_settings_53.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_53.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_53.csv,-1,routine,0.6103515625,1,0.2216796875,0.2216796875
sim_0054,sim_54,1091175126,1091175126,11315,vaccine_settings_54.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_54.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_54.csv,-1,routine,0.3603515625,1,0.4716796875,0.4716796875
sim_0055,sim_55,318448066,318448066,11315,vaccine_settings_55.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_55.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_55.csv,-1,routine,0.8603515625,1,0.9716796875,0.9716796875
sim_0056,sim_56,221857184,221857184,11315,vaccine_settings_56.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_56.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_56.csv,-1,routine,0.1728515625,1,0.2841796875,0.2841796875
sim_0057,sim_57,994584243,994584243,11315,vaccine_settings_57.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_57.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_57.csv,-1,routine,0.6728515625,1,0.7841796875,0.7841796875
sim_0058,sim_58,1380947773,1380947773,11315,vaccine_settings_58.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_58.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_58.csv,-1,routine,0.4228515625,1,0.5341796875,0.5341796875
sim_0059,sim_59,608220713,608220713,11315,vaccine_settings_59.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_59.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_59.csv,-1,routine,0.9228515625,1,0.0341796875,0.0341796875
sim_0060,sim_60,415038948,415038948,11315,vaccine_settings_60.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_60.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_60.csv,-1,routine,0.2978515625,1,0.9091796875,0.9091796875
sim_0061,sim_61,1187766008,1187766008,11315,vaccine_settings_61.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_61.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_61.csv,-1,routine,0.7978515625,1,0.4091796875,0.4091796875
sim_0062,sim_62,801402478,801402478,11315,vaccine_settings_62.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_62.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_62.csv,-1,routine,0.0478515625,1,0.1591796875,0.1591796875
sim_0063,sim_63,28675419,28675419,11315,vaccine_settings_63.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_63.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_63.csv,-1,routine,0.5478515625,1,0.6591796875,0.6591796875
sim_0064,sim_64,40749279,40749279,11315,vaccine_settings_64.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_64.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_64.csv,-1,routine,0.1494140625,1,0.1826171875,0.1826171875
sim_0065,sim_65,813476339,813476339,11315,vaccine_settings_65.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_65.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_65.csv,-1,routine,0.6494140625,1,0.6826171875,0.6826171875
sim_0066,sim_66,1199839868,1199839868,11315,vaccine_settings_66.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_66.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_66.csv,-1,routine,0.3994140625,1,0.9326171875,0.9326171875
sim_0067,sim_67,427112809,427112809,11315,vaccine_settings_67.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_67.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_67.csv,-1,routine,0.8994140625,1,0.4326171875,0.4326171875
sim_0068,sim_68,620294574,620294574,11315,vaccine_settings_68.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_68.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_68.csv,-1,routine,0.2744140625,1,0.5576171875,0.5576171875
sim_0069,sim_69,1393021633,1393021633,11315,vaccine_settings_69.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_69.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_69.csv,-1,routine,0.7744140625,1,0.0576171875,0.0576171875
sim_0070,sim_70,1006658103,1006658103,11315,vaccine_settings_70.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_70.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_70.csv,-1,routine,0.0244140625,1,0.3076171875,0.3076171875
sim_0071,sim_71,233931044,233931044,11315,vaccine_settings_71.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_71.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_71.csv,-1,routine,0.5244140625,1,0.8076171875,0.8076171875
sim_0072,sim_72,330521926,330521926,11315,vaccine_settings_72.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_72.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_72.csv,-1,routine,0.4619140625,1,0.4951171875,0.4951171875
sim_0073,sim_73,1103248986,1103248986,11315,vaccine_settings_73.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_73.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_73.csv,-1,routine,0.9619140625,1,0.9951171875,0.9951171875
sim_0074,sim_74,1489612516,1489612516,11315,vaccine_settings_74.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_74.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_74.csv,-1,routine,0.2119140625,1,0.7451171875,0.7451171875
sim_0075,sim_75,716885456,716885456,11315,vaccine_settings_75.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_75.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_75.csv,-1,routine,0.7119140625,1,0.2451171875,0.2451171875
sim_0080,sim_80,185635603,185635603,11315,vaccine_settings_80.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_80.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_80.csv,-1,routine,0.3681640625,1,0.9638671875,0.9638671875
sim_0081,sim_81,958362662,958362662,11315,vaccine_settings_81.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_81.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_81.csv,-1,routine,0.8681640625,1,0.4638671875,0.4638671875
sim_0082,sim_82,1344726192,1344726192,11315,vaccine_settings_82.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_82.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_82.csv,-1,routine,0.1181640625,1,0.2138671875,0.2138671875
sim_0083,sim_83,571999132,571999132,11315,vaccine_settings_83.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_83.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_83.csv,-1,routine,0.6181640625,1,0.7138671875,0.7138671875
sim_0084,sim_84,765180897,765180897,11315,vaccine_settings_84.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_84.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_84.csv,-1,routine,0.2431640625,1,0.3388671875,0.3388671875
sim_0085,sim_85,1537907957,1537907957,11315,vaccine_settings_85.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_85.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_85.csv,-1,routine,0.7431640625,1,0.8388671875,0.8388671875
sim_0086,sim_86,1151544427,1151544427,11315,vaccine_settings_86.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_86.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_86.csv,-1,routine,0.4931640625,1,0.5888671875,0.5888671875
sim_0087,sim_87,378817368,378817368,11315,vaccine_settings_87.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_87.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_87.csv,-1,routine,0.9931640625,1,0.0888671875,0.0888671875
sim_0088,sim_88,282226485,282226485,11315,vaccine_settings_88.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_88.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_88.csv,-1,routine,0.0556640625,1,0.6513671875,0.6513671875
sim_0089,sim_89,1054953545,1054953545,11315,vaccine_settings_89.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_89.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_89.csv,-1,routine,0.5556640625,1,0.1513671875,0.1513671875
sim_0090,sim_90,1441317074,1441317074,11315,vaccine_settings_90.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_90.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_90.csv,-1,routine,0.3056640625,1,0.4013671875,0.4013671875
sim_0091,sim_91,668590015,668590015,11315,vaccine_settings_91.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_91.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_91.csv,-1,routine,0.8056640625,1,0.9013671875,0.9013671875
sim_0092,sim_92,475408250,475408250,11315,vaccine_settings_92.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_92.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_92.csv,-1,routine,0.4306640625,1,0.0263671875,0.0263671875
sim_0093,sim_93,1248135309,1248135309,11315,vaccine_settings_93.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_93.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_93.csv,-1,routine,0.9306640625,1,0.5263671875,0.5263671875
sim_0094,sim_94,861771780,861771780,11315,vaccine_settings_94.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_94.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_94.csv,-1,routine,0.1806640625,1,0.7763671875,0.7763671875
sim_0095,sim_95,89044720,89044720,11315,vaccine_settings_95.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_95.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_95.csv,-1,routine,0.6806640625,1,0.2763671875,0.2763671875
